,ensembl_gene_id,external_gene_name
68791,ENSG00000168658,VWA3B
68792,ENSG00000215817,ZC3H11B
68793,ENSG00000116701,NCF2
68794,ENSG00000289732,
68795,ENSG00000187140,FOXD3
68796,ENSG00000231635,ATP5F1BP1
68797,ENSG00000275836,MIR6068
68798,ENSG00000231851,MRPS9-AS1
68799,ENSG00000252784,Y_RNA
68800,ENSG00000236674,
68801,ENSG00000203605,
68802,ENSG00000224209,LINC00466
68803,ENSG00000226508,LINC01918
68804,ENSG00000135973,GPR45
68805,ENSG00000272861,
68806,ENSG00000135966,TGFBRAP1
68807,ENSG00000235319,
68808,ENSG00000272994,C2orf49-DT
68809,ENSG00000135974,C2orf49
68810,ENSG00000252259,RNA5SP49
68811,ENSG00000228734,
68812,ENSG00000238273,
68813,ENSG00000223683,RPSAP65
68814,ENSG00000237583,RPL34P8
68815,ENSG00000227842,
68816,ENSG00000088035,ALG6
68817,ENSG00000228615,CENPNP2
68818,ENSG00000266063,MIR4771-2
68819,ENSG00000230958,
68820,ENSG00000153208,MERTK
68821,ENSG00000286429,
68822,ENSG00000287989,
68823,ENSG00000151418,ATP6V1G3
68824,ENSG00000188177,ZC3H6
68825,ENSG00000261573,
68826,ENSG00000236278,PEBP1P3
68827,ENSG00000207975,MIR181B1
68828,ENSG00000207759,MIR181A1
68829,ENSG00000169629,RGPD8
68830,ENSG00000081237,PTPRC
68831,ENSG00000115159,GPD2
68832,ENSG00000224863,LINC01398
68833,ENSG00000235919,ASH1L-AS1
68834,ENSG00000155636,RBM45
68835,ENSG00000125459,MSTO1
68836,ENSG00000227824,
68837,ENSG00000226276,
68838,ENSG00000118242,MREG
68839,ENSG00000115425,PECR
68840,ENSG00000163449,TMEM169
68841,ENSG00000246203,
68842,ENSG00000206635,RNU6-1062P
68843,ENSG00000206980,RNU6-662P
68844,ENSG00000143365,RORC
68845,ENSG00000079246,XRCC5
68846,ENSG00000232970,POLHP1
68847,ENSG00000236478,
68848,ENSG00000279348,
68849,ENSG00000201134,Y_RNA
68850,ENSG00000260804,LINC01963
68851,ENSG00000227002,SNRPEP10
68852,ENSG00000231092,
68853,ENSG00000212398,RNU6-1248P
68854,ENSG00000162909,CAPN2
68855,ENSG00000144580,CNOT9
68856,ENSG00000226992,
68857,ENSG00000233608,TWIST2
68858,ENSG00000136002,ARHGEF4
68859,ENSG00000227621,PHB1P11
68860,ENSG00000188460,ACTBP11
68861,ENSG00000233771,CICP5
68862,ENSG00000212157,RNU6-1319P
68863,ENSG00000278467,
68864,ENSG00000229930,
68865,ENSG00000143514,TP53BP2
68866,ENSG00000284479,SMIM39
68867,ENSG00000095002,MSH2
68868,ENSG00000127074,RGS13
68869,ENSG00000283795,MIR4426
68870,ENSG00000228687,
68871,ENSG00000226814,
68872,ENSG00000116741,RGS2
68873,ENSG00000223075,RN7SKP126
68874,ENSG00000143575,HAX1
68875,ENSG00000198715,GLMP
68876,ENSG00000176092,CRYBG2
68877,ENSG00000233230,
68878,ENSG00000143643,TTC13
68879,ENSG00000116062,MSH6
68880,ENSG00000173409,ARV1
68881,ENSG00000235710,TRIM67-AS1
68882,ENSG00000160055,TMEM234
68883,ENSG00000225062,CATIP-AS1
68884,ENSG00000288819,
68885,ENSG00000144579,CTDSP1
68886,ENSG00000116717,GADD45A
68887,ENSG00000172380,GNG12
68888,ENSG00000238778,RNU7-80P
68889,ENSG00000116729,WLS
68890,ENSG00000143970,ASXL2
68891,ENSG00000225242,COX6B1P7
68892,ENSG00000236292,USH2A-AS1
68893,ENSG00000226013,MRPS18BP1
68894,ENSG00000196482,ESRRG
68895,ENSG00000160716,CHRNB2
68896,ENSG00000143603,KCNN3
68897,ENSG00000282881,TMEM275
68898,ENSG00000229699,
68899,ENSG00000203784,LELP1
68900,ENSG00000203783,PRR9
68901,ENSG00000230779,RPLP0P4
68902,ENSG00000203782,LORICRIN
68903,ENSG00000159527,PGLYRP3
68904,ENSG00000163218,PGLYRP4
68905,ENSG00000207321,RNU6-160P
68906,ENSG00000163220,S100A9
68907,ENSG00000163221,S100A12
68908,ENSG00000237008,LAPTM4BP1
68909,ENSG00000143546,S100A8
68910,ENSG00000224784,S100A15A
68911,ENSG00000184330,S100A7A
68912,ENSG00000203781,S100A7P1
68913,ENSG00000143556,S100A7
68914,ENSG00000197364,S100A7L2
68915,ENSG00000273727,U1
68916,ENSG00000270392,PFN1P2
68917,ENSG00000273694,U2
68918,ENSG00000270231,NBPF8
68919,ENSG00000231767,RPS27AP5
68920,ENSG00000186891,TNFRSF18
68921,ENSG00000078808,SDF4
68922,ENSG00000176022,B3GALT6
68923,ENSG00000184163,C1QTNF12
68924,ENSG00000260179,
68925,ENSG00000160087,UBE2J2
68926,ENSG00000230415,LINC01786
68927,ENSG00000162572,SCNN1D
68928,ENSG00000278073,MIR6726
68929,ENSG00000023902,PLEKHO1
68930,ENSG00000285554,LINC02988
68931,ENSG00000266187,RN7SL480P
68932,ENSG00000143401,ANP32E
68933,ENSG00000222222,RNU2-17P
68934,ENSG00000276110,
68935,ENSG00000118298,CA14
68936,ENSG00000117362,APH1A
68937,ENSG00000118292,C1orf54
68938,ENSG00000289041,
68939,ENSG00000159208,CIART
68940,ENSG00000266472,MRPS21
68941,ENSG00000117360,PRPF3
68942,ENSG00000131584,ACAP3
68943,ENSG00000127054,INTS11
68944,ENSG00000283712,MIR6727
68945,ENSG00000240731,
68946,ENSG00000224051,CPTP
68947,ENSG00000169962,TAS1R3
68948,ENSG00000107404,DVL1
68949,ENSG00000284372,MIR6808
68950,ENSG00000162576,MXRA8
68951,ENSG00000175756,AURKAIP1
68952,ENSG00000223663,NDUFB4P8
68953,ENSG00000243659,
68954,ENSG00000186501,TMEM222
68955,ENSG00000206888,RNU6-48P
68956,ENSG00000241547,ACTG1P20
68957,ENSG00000142765,SYTL1
68958,ENSG00000142733,MAP3K6
68959,ENSG00000174950,CD164L2
68960,ENSG00000231207,
68961,ENSG00000241169,
68962,ENSG00000136631,VPS45
68963,ENSG00000160712,IL6R
68964,ENSG00000117054,ACADM
68965,ENSG00000179456,ZBTB18
68966,ENSG00000243781,
68967,ENSG00000283174,MTCO1P38
68968,ENSG00000283166,
68969,ENSG00000283377,
68970,ENSG00000232154,MTCYBP15
68971,ENSG00000225723,MTND6P15
68972,ENSG00000227860,MTND5P18
68973,ENSG00000231181,
68974,ENSG00000188807,TMEM201
68975,ENSG00000179840,PIK3CD-AS1
68976,ENSG00000233268,
68977,ENSG00000171603,CLSTN1
68978,ENSG00000271264,MZT1P1
68979,ENSG00000280113,
68980,ENSG00000178585,CTNNBIP1
68981,ENSG00000223989,
68982,ENSG00000285701,
68983,ENSG00000162441,LZIC
68984,ENSG00000228150,
68985,ENSG00000202415,RN7SKP269
68986,ENSG00000283611,TMEM274P
68987,ENSG00000265521,MIR5697
68988,ENSG00000174827,PDZK1
68989,ENSG00000117281,CD160
68990,ENSG00000265491,RNF115
68991,ENSG00000186141,POLR3C
68992,ENSG00000171608,PIK3CD
68993,ENSG00000251943,RNU6-693P
68994,ENSG00000229785,SLC25A38P1
68995,ENSG00000279061,
68996,ENSG00000117560,FASLG
68997,ENSG00000269713,NBPF9
68998,ENSG00000277678,RNU1-153P
68999,ENSG00000270384,RNU1-154P
69000,ENSG00000286620,
69001,ENSG00000270722,RNVU1-31
69002,ENSG00000287374,
69003,ENSG00000278182,
69004,ENSG00000275064,PDE4DIPP5
69005,ENSG00000162825,NBPF20
69006,ENSG00000229571,PRAMEF25
69007,ENSG00000288835,
69008,ENSG00000268043,NBPF12
69009,ENSG00000049245,VAMP3
69010,ENSG00000269925,
69011,ENSG00000049246,PER3
69012,ENSG00000236266,
69013,ENSG00000049247,UTS2
69014,ENSG00000049249,TNFRSF9
69015,ENSG00000270330,
69016,ENSG00000116288,PARK7
69017,ENSG00000200344,Y_RNA
69018,ENSG00000284747,
69019,ENSG00000284716,
69020,ENSG00000116285,ERRFI1
69021,ENSG00000232848,RPL7AP18
69022,ENSG00000162368,CMPK1
69023,ENSG00000271355,
69024,ENSG00000229554,RPL21P24
69025,ENSG00000227883,ATP6V0E1P4
69026,ENSG00000225158,HSPE1P24
69027,ENSG00000215785,CFL1P6
69028,ENSG00000175262,C1orf127
69029,ENSG00000234784,
69030,ENSG00000233877,
69031,ENSG00000185031,SLC2A3P2
69032,ENSG00000272506,
69033,ENSG00000212257,RNU6-1176P
69034,ENSG00000265996,MIR3671
69035,ENSG00000199135,MIR101-1
69036,ENSG00000288804,
69037,ENSG00000235804,
69038,ENSG00000234496,MRPS21P1
69039,ENSG00000289273,
69040,ENSG00000143226,FCGR2A
69041,ENSG00000287343,
69042,ENSG00000082497,SERTAD4
69043,ENSG00000228110,ST13P19
69044,ENSG00000233455,
69045,ENSG00000231622,RPS29P7
69046,ENSG00000132768,DPH2
69047,ENSG00000162434,JAK1
69048,ENSG00000226891,LINC01359
69049,ENSG00000230667,SETSIP
69050,ENSG00000142867,BCL10
69051,ENSG00000077152,UBE2T
69052,ENSG00000244414,CFHR1
69053,ENSG00000134365,CFHR4
69054,ENSG00000134389,CFHR5
69055,ENSG00000236915,CLCA4-AS1
69056,ENSG00000230721,RPL17P5
69057,ENSG00000203747,FCGR3A
69058,ENSG00000289768,
69059,ENSG00000162747,FCGR3B
69060,ENSG00000163545,NUAK2
69061,ENSG00000162873,KLHDC8A
69062,ENSG00000235363,SNRPGP10
69063,ENSG00000226235,LEMD1-AS1
69064,ENSG00000186007,LEMD1
69065,ENSG00000199059,MIR135B
69066,ENSG00000224717,LEMD1-DT
69067,ENSG00000281406,BLACAT1
69068,ENSG00000162736,NCSTN
69069,ENSG00000232621,C4BPAP2
69070,ENSG00000237074,LINC02942
69071,ENSG00000196352,CD55
69072,ENSG00000283044,
69073,ENSG00000117322,CR2
69074,ENSG00000203710,CR1
69075,ENSG00000236911,
69076,ENSG00000274059,RNA5SP534
69077,ENSG00000143469,SYT14
69078,ENSG00000092847,AGO1
69079,ENSG00000271164,CFAP97P1
69080,ENSG00000286899,
69081,ENSG00000271914,
69082,ENSG00000126070,AGO3
69083,ENSG00000271554,
69084,ENSG00000207082,RNU6-171P
69085,ENSG00000269887,
69086,ENSG00000276359,Metazoa_SRP
69087,ENSG00000233693,PBX1-AS1
69088,ENSG00000271917,
69089,ENSG00000201987,Y_RNA
69090,ENSG00000225487,RPL35AP7
69091,ENSG00000201270,RNU6-755P
69092,ENSG00000143816,WNT9A
69093,ENSG00000264483,MIR5008
69094,ENSG00000233003,CICP26
69095,ENSG00000274886,SEPTIN14P17
69096,ENSG00000143761,ARF1
69097,ENSG00000185630,PBX1
69098,ENSG00000229985,
69099,ENSG00000214973,CHCHD3P3
69100,ENSG00000225159,NPM1P39
69101,ENSG00000225990,SNRPEP7
69102,ENSG00000224311,WDTC1-DT
69103,ENSG00000142784,WDTC1
69104,ENSG00000252098,Y_RNA
69105,ENSG00000158195,WASF2
69106,ENSG00000237429,
69107,ENSG00000142748,FCN3
69108,ENSG00000188257,PLA2G2A
69109,ENSG00000283227,SPRR5
69110,ENSG00000286019,NOTCH2NLB
69111,ENSG00000187080,OR2AK2
69112,ENSG00000180433,OR6K6
69113,ENSG00000162746,FCRLB
69114,ENSG00000185888,PRSS38
69115,ENSG00000198965,OR10R2
69116,ENSG00000196071,OR2L13
69117,ENSG00000285946,LCE7A
69118,ENSG00000286106,NOTCH2NLR
69119,ENSG00000198452,OR14L1P
69120,ENSG00000279804,PRAMEF18
69121,ENSG00000264343,NOTCH2NLA
69122,ENSG00000188585,CLEC20A
69123,ENSG00000236782,ZNF593OS
69124,ENSG00000243749,TMEM35B
69125,ENSG00000215912,TTC34
69126,ENSG00000270629,NBPF14
69127,ENSG00000284188,
69128,ENSG00000179002,TAS1R2
69129,ENSG00000135801,TAF5L
69130,ENSG00000237928,NFIA-AS2
69131,ENSG00000237853,NFIA-AS1
69132,ENSG00000186827,TNFRSF4
69133,ENSG00000162599,NFIA
69134,ENSG00000080910,CFHR2
69135,ENSG00000272033,
69136,ENSG00000287218,
69137,ENSG00000233411,
69138,ENSG00000273160,
69139,ENSG00000227776,AKR1D1P1
69140,ENSG00000143162,CREG1
69141,ENSG00000231029,
69142,ENSG00000241666,
69143,ENSG00000198821,CD247
69144,ENSG00000236528,
69145,ENSG00000203865,ATP1A1-AS1
69146,ENSG00000232860,SMG7-AS1
69147,ENSG00000284719,
69148,ENSG00000179452,LINC01699
69149,ENSG00000273573,Metazoa_SRP
69150,ENSG00000252977,RNA5SP70
69151,ENSG00000288574,
69152,ENSG00000222397,RN7SKP229
69153,ENSG00000287452,
69154,ENSG00000009724,MASP2
69155,ENSG00000237436,CAMTA1-DT
69156,ENSG00000227950,
69157,ENSG00000237365,CAMTA1-AS3
69158,ENSG00000207056,RNU1-8P
69159,ENSG00000237402,CAMTA1-IT1
69160,ENSG00000237728,CAMTA1-AS2
69161,ENSG00000225126,CAMTA1-AS1
69162,ENSG00000270171,
69163,ENSG00000270035,
69164,ENSG00000269978,
69165,ENSG00000221662,MIR1290
69166,ENSG00000162779,AXDND1
69167,ENSG00000224620,MEF2AP1
69168,ENSG00000236539,HNRNPA1P54
69169,ENSG00000261250,
69170,ENSG00000116218,NPHS2
69171,ENSG00000251875,RNU5F-2P
69172,ENSG00000227141,
69173,ENSG00000261060,
69174,ENSG00000134255,CEPT1
69175,ENSG00000232284,GNG12-AS1
69176,ENSG00000288573,
69177,ENSG00000236021,COP1-DT
69178,ENSG00000231768,LINC01354
69179,ENSG00000289288,
69180,ENSG00000289880,
69181,ENSG00000225938,S1PR1-DT
69182,ENSG00000285728,
69183,ENSG00000226251,LINC02608
69184,ENSG00000289893,
69185,ENSG00000227712,
69186,ENSG00000231563,
69187,ENSG00000272482,
69188,ENSG00000289914,
69189,ENSG00000272583,
69190,ENSG00000286391,
69191,ENSG00000228526,MIR34AHG
69192,ENSG00000223382,LINC01778
69193,ENSG00000186056,MATN1-AS1
69194,ENSG00000226476,LINC01748
69195,ENSG00000289962,
69196,ENSG00000285184,
69197,ENSG00000289103,
69198,ENSG00000237520,LINC02971
69199,ENSG00000231128,
69200,ENSG00000289355,
69201,ENSG00000289318,
69202,ENSG00000289995,
69203,ENSG00000289402,
69204,ENSG00000228606,DCAF8-DT
69205,ENSG00000289377,
69206,ENSG00000237352,LINC01358
69207,ENSG00000290006,
69208,ENSG00000226754,MAGOH-DT
69209,ENSG00000288772,
69210,ENSG00000227733,
69211,ENSG00000286383,
69212,ENSG00000273129,PACERR
69213,ENSG00000235501,CNN3-DT
69214,ENSG00000289457,
69215,ENSG00000290037,
69216,ENSG00000290045,
69217,ENSG00000287902,
69218,ENSG00000228058,LINC01736
69219,ENSG00000177133,PRDM16-DT
69220,ENSG00000233290,
69221,ENSG00000234476,LINC02765
69222,ENSG00000286389,
69223,ENSG00000289610,
69224,ENSG00000289055,
69225,ENSG00000229989,MIR181A1HG
69226,ENSG00000289408,
69227,ENSG00000272205,POU2F1-DT
69228,ENSG00000290066,
69229,ENSG00000237076,
69230,ENSG00000233621,ZC3H12A-DT
69231,ENSG00000236963,LINC01141
69232,ENSG00000223881,
69233,ENSG00000290074,
69234,ENSG00000282564,
69235,ENSG00000226889,ATF6-DT
69236,ENSG00000289367,
69237,ENSG00000228063,LYPLAL1-DT
69238,ENSG00000289341,
69239,ENSG00000228697,
69240,ENSG00000223944,
69241,ENSG00000203739,PRDX6-AS1
69242,ENSG00000234184,LINC01781
69243,ENSG00000236155,ZPLD2P
69244,ENSG00000288736,
69245,ENSG00000225206,MIR137HG
69246,ENSG00000228971,LINC02607
69247,ENSG00000233593,LINC02609
69248,ENSG00000280587,LINC01348
69249,ENSG00000232480,TGFB2-AS1
69250,ENSG00000290081,
69251,ENSG00000226835,ARHGAP29-AS1
69252,ENSG00000231252,
69253,ENSG00000288927,
69254,ENSG00000234807,LINC01135
69255,ENSG00000224968,LINC01645
69256,ENSG00000233008,LINC01725
69257,ENSG00000224259,LINC01133
69258,ENSG00000288905,LSP1P5
69259,ENSG00000272449,
69260,ENSG00000229484,LINC02766
69261,ENSG00000238260,
69262,ENSG00000231999,LRRC8C-DT
69263,ENSG00000228382,ITPKB-IT1
69264,ENSG00000288822,
69265,ENSG00000227591,HSD11B1-AS1
69266,ENSG00000239636,TFAP2E-AS1
69267,ENSG00000290094,
69268,ENSG00000290096,
69269,ENSG00000289062,
69270,ENSG00000290102,
69271,ENSG00000290105,
69272,ENSG00000287839,
69273,ENSG00000238164,TNFRSF14-AS1
69274,ENSG00000290111,
69275,ENSG00000203706,SERTAD4-AS1
69276,ENSG00000290115,
69277,ENSG00000288934,
69278,ENSG00000289835,
69279,ENSG00000226822,LINC02785
69280,ENSG00000228436,RRAGC-DT
69281,ENSG00000289439,
69282,ENSG00000197568,HHLA3
69283,ENSG00000153363,LINC00467
69284,ENSG00000224699,LAMTOR5-AS1
69285,ENSG00000230798,FOXD3-AS1
69286,ENSG00000227533,SLC2A1-DT
69287,ENSG00000230623,
69288,ENSG00000231789,PIK3CD-AS2
69289,ENSG00000290123,
69290,ENSG00000288880,
69291,ENSG00000236423,LINC01134
69292,ENSG00000290124,
69293,ENSG00000231057,NEK2-DT
69294,ENSG00000223956,LINC01767
69295,ENSG00000282048,
69296,ENSG00000235200,LINC01702
69297,ENSG00000259943,ZMPSTE24-DT
69298,ENSG00000289576,
69299,ENSG00000203288,TDRKH-AS1
69300,ENSG00000231365,WARS2-AS1
69301,ENSG00000288775,
69302,ENSG00000290121,
69303,ENSG00000290125,
69304,ENSG00000224167,LINC01357
69305,ENSG00000237463,LRRC52-AS1
69306,ENSG00000236810,ELOA-AS1
69307,ENSG00000272145,NFYC-AS1
69308,ENSG00000231663,COA6-AS1
69309,ENSG00000226419,SLC16A1-AS1
69310,ENSG00000290126,
69311,ENSG00000228192,ZNF691-DT
69312,ENSG00000233184,DPH5-DT
69313,ENSG00000234741,GAS5
69314,ENSG00000290127,
69315,ENSG00000125462,MIR9-1HG
69316,ENSG00000228084,
69317,ENSG00000198468,FLVCR1-DT
69318,ENSG00000230337,EXOSC10-AS1
69319,ENSG00000171819,ANGPTL7
69320,ENSG00000207451,RNU6-291P
69321,ENSG00000238173,RPL39P6
69322,ENSG00000120942,UBIAD1
69323,ENSG00000238199,UBE2V2P3
69324,ENSG00000284646,
69325,ENSG00000198793,MTOR
69326,ENSG00000232671,ZNF687-AS1
69327,ENSG00000143373,ZNF687
69328,ENSG00000143393,PI4KB
69329,ENSG00000265753,RN7SL444P
69330,ENSG00000273481,
69331,ENSG00000143390,RFX5
69332,ENSG00000224645,
69333,ENSG00000237976,RFX5-AS1
69334,ENSG00000143416,SELENBP1
69335,ENSG00000159377,PSMB4
69336,ENSG00000238711,RNY4P25
69337,ENSG00000143375,CGN
69338,ENSG00000252840,
69339,ENSG00000143367,TUFT1
69340,ENSG00000232536,
69341,ENSG00000207606,MIR554
69342,ENSG00000223861,
69343,ENSG00000224129,DPPA2P2
69344,ENSG00000117676,RPS6KA1
69345,ENSG00000238705,MIR1976
69346,ENSG00000243905,RN7SL679P
69347,ENSG00000252802,Y_RNA
69348,ENSG00000252429,RNU7-29P
69349,ENSG00000289452,
69350,ENSG00000229247,
69351,ENSG00000236679,RPL23AP24
69352,ENSG00000236601,
69353,ENSG00000269732,WBP1LP7
69354,ENSG00000284733,OR4F29
69355,ENSG00000233653,CICP7
69356,ENSG00000250575,
69357,ENSG00000117682,DHDDS
69358,ENSG00000120948,TARDBP
69359,ENSG00000219201,
69360,ENSG00000235613,NSRP1P1
69361,ENSG00000232015,HSPE1P25
69362,ENSG00000235927,NEXN-AS1
69363,ENSG00000162614,NEXN
69364,ENSG00000162616,DNAJB4
69365,ENSG00000273338,
69366,ENSG00000285928,
69367,ENSG00000213561,
69368,ENSG00000251958,RNU6-1102P
69369,ENSG00000213560,
69370,ENSG00000162613,FUBP1
69371,ENSG00000169418,NPR1
69372,ENSG00000274940,MIR8083
69373,ENSG00000242565,RN7SL372P
69374,ENSG00000235015,GEMIN2P1
69375,ENSG00000199565,Y_RNA
69376,ENSG00000143624,INTS3
69377,ENSG00000243613,
69378,ENSG00000233222,
69379,ENSG00000143554,SLC27A3
69380,ENSG00000207039,Y_RNA
69381,ENSG00000143614,GATAD2B
69382,ENSG00000223599,
69383,ENSG00000236327,
69384,ENSG00000284738,
69385,ENSG00000289935,
69386,ENSG00000272654,JTB-DT
69387,ENSG00000171385,KCND3
69388,ENSG00000143473,KCNH1
69389,ENSG00000279333,
69390,ENSG00000224668,IPO8P1
69391,ENSG00000283952,
69392,ENSG00000284376,
69393,ENSG00000234233,KCNH1-IT1
69394,ENSG00000234004,
69395,ENSG00000226986,PRELID1P5
69396,ENSG00000078369,GNB1
69397,ENSG00000231050,GNB1-DT
69398,ENSG00000290117,
69399,ENSG00000168765,GSTM4
69400,ENSG00000213366,GSTM2
69401,ENSG00000134184,GSTM1
69402,ENSG00000260246,
69403,ENSG00000134201,GSTM5
69404,ENSG00000241720,
69405,ENSG00000134202,GSTM3
69406,ENSG00000198758,EPS8L3
69407,ENSG00000224927,NDUFA5P10
69408,ENSG00000227152,OR2T7
69409,ENSG00000230021,
69410,ENSG00000235146,
69411,ENSG00000225972,MTND1P23
69412,ENSG00000225630,MTND2P28
69413,ENSG00000237973,MTCO1P12
69414,ENSG00000278791,
69415,ENSG00000229344,MTCO2P12
69416,ENSG00000240409,MTATP8P1
69417,ENSG00000248527,MTATP6P1
69418,ENSG00000198744,MTCO3P12
69419,ENSG00000268663,WBP1LP6
69420,ENSG00000284662,OR4F16
69421,ENSG00000229376,CICP3
69422,ENSG00000223181,RNU6-1199P
69423,ENSG00000225880,LINC00115
69424,ENSG00000228794,LINC01128
69425,ENSG00000230199,
69426,ENSG00000234116,
69427,ENSG00000278455,CICP21
69428,ENSG00000253326,
69429,ENSG00000212230,RNU6-747P
69430,ENSG00000143702,CEP170
69431,ENSG00000227230,
69432,ENSG00000232085,
69433,ENSG00000135835,KIAA1614
69434,ENSG00000289589,
69435,ENSG00000231095,GYG1P3
69436,ENSG00000265822,MIR4422
69437,ENSG00000162402,USP24
69438,ENSG00000122417,ODF2L
69439,ENSG00000187642,PERM1
69440,ENSG00000183853,KIRREL1
69441,ENSG00000226520,KIRREL1-IT1
69442,ENSG00000288460,SMIM42
69443,ENSG00000231666,LINC01704
69444,ENSG00000227295,ELL2P1
69445,ENSG00000158473,CD1D
69446,ENSG00000229914,
69447,ENSG00000176320,
69448,ENSG00000229305,
69449,ENSG00000288816,
69450,ENSG00000227634,LINC01714
69451,ENSG00000200975,RNU1-7P
69452,ENSG00000233645,
69453,ENSG00000232912,RERE-AS1
69454,ENSG00000221083,
69455,ENSG00000270282,
69456,ENSG00000234619,RPL7P11
69457,ENSG00000224315,RPL7P7
69458,ENSG00000222511,Y_RNA
69459,ENSG00000226545,
69460,ENSG00000228423,
69461,ENSG00000229716,RPL23AP19
69462,ENSG00000074800,ENO1
69463,ENSG00000274258,MIR6728
69464,ENSG00000230679,ENO1-AS1
69465,ENSG00000201725,RNU6-304P
69466,ENSG00000238249,HMGN2P17
69467,ENSG00000232208,
69468,ENSG00000232663,
69469,ENSG00000131686,CA6
69470,ENSG00000290109,
69471,ENSG00000265141,RN7SL451P
69472,ENSG00000142599,RERE
69473,ENSG00000143622,RIT1
69474,ENSG00000153187,HNRNPU
69475,ENSG00000273175,
69476,ENSG00000065526,SPEN
69477,ENSG00000197617,VN1R5
69478,ENSG00000289566,
69479,ENSG00000249730,OR10J4
69480,ENSG00000271806,
69481,ENSG00000182873,PRKCZ-AS1
69482,ENSG00000162585,FAAP20
69483,ENSG00000234396,
69484,ENSG00000287356,
69485,ENSG00000272161,
69486,ENSG00000157933,SKI
69487,ENSG00000232628,
69488,ENSG00000162923,WDR26
69489,ENSG00000228626,
69490,ENSG00000274020,LINC01138
69491,ENSG00000238107,LINC02806
69492,ENSG00000224481,
69493,ENSG00000235988,
69494,ENSG00000252744,Y_RNA
69495,ENSG00000283676,MIR5087
69496,ENSG00000202408,RNVU1-21
69497,ENSG00000272824,
69498,ENSG00000207340,RNVU1-1
69499,ENSG00000252135,RNU1-155P
69500,ENSG00000278596,MIR6077
69501,ENSG00000238825,RNVU1-2
69502,ENSG00000201183,RNVU1-3
69503,ENSG00000225871,
69504,ENSG00000285062,
69505,ENSG00000280649,
69506,ENSG00000289614,
69507,ENSG00000288925,
69508,ENSG00000233791,BTG2-DT
69509,ENSG00000229120,CYCSP4
69510,ENSG00000272262,RNU6-89P
69511,ENSG00000232626,
69512,ENSG00000236439,RPS27P8
69513,ENSG00000253042,SNORA70
69514,ENSG00000143858,SYT2
69515,ENSG00000226862,
69516,ENSG00000225620,
69517,ENSG00000117139,KDM5B
69518,ENSG00000228288,PCAT6
69519,ENSG00000077157,PPP1R12B
69520,ENSG00000289432,
69521,ENSG00000116199,FAM20B
69522,ENSG00000232750,
69523,ENSG00000186283,TOR3A
69524,ENSG00000143322,ABL2
69525,ENSG00000234041,
69526,ENSG00000231905,SETP10
69527,ENSG00000212338,
69528,ENSG00000201619,
69529,ENSG00000231564,EIF4A1P11
69530,ENSG00000225711,
69531,ENSG00000223794,COX5BP8
69532,ENSG00000228191,
69533,ENSG00000181773,GPR3
69534,ENSG00000077522,ACTN2
69535,ENSG00000271746,
69536,ENSG00000265392,MIR4252
69537,ENSG00000231868,
69538,ENSG00000243062,
69539,ENSG00000143340,FAM163A
69540,ENSG00000229407,
69541,ENSG00000231966,LINC02818
69542,ENSG00000169905,TOR1AIP2
69543,ENSG00000272906,
69544,ENSG00000143337,TOR1AIP1
69545,ENSG00000264916,RN7SL230P
69546,ENSG00000261831,
69547,ENSG00000260360,
69548,ENSG00000235145,RPSAP16
69549,ENSG00000223450,
69550,ENSG00000261817,
69551,ENSG00000116260,QSOX1
69552,ENSG00000121454,LHX4
69553,ENSG00000289628,
69554,ENSG00000237250,
69555,ENSG00000230019,YWHAQP9
69556,ENSG00000097033,SH3GLB1
69557,ENSG00000237094,
69558,ENSG00000290385,
69559,ENSG00000229887,HNRNPA1P6
69560,ENSG00000290536,
69561,ENSG00000241361,SLC25A24P1
69562,ENSG00000290547,
69563,ENSG00000243967,NBPF5P
69564,ENSG00000290552,
69565,ENSG00000227179,PGBP
69566,ENSG00000290561,PGBP
69567,ENSG00000223804,
69568,ENSG00000290569,
69569,ENSG00000229961,
69570,ENSG00000290592,
69571,ENSG00000215834,FMO9P
69572,ENSG00000290604,FMO9P
69573,ENSG00000197067,OR2T32P
69574,ENSG00000290608,
69575,ENSG00000224227,OR2L1P
69576,ENSG00000290612,
69577,ENSG00000227671,ZNF731P
69578,ENSG00000290683,
69579,ENSG00000203664,OR2W5P
69580,ENSG00000290684,OR2W5P
69581,ENSG00000215859,PDZK1P1
69582,ENSG00000290705,
69583,ENSG00000234571,H2BP2
69584,ENSG00000290735,
69585,ENSG00000203878,CHIAP2
69586,ENSG00000290764,CHIAP2
69587,ENSG00000229978,PRAMEF36P
69588,ENSG00000290772,
69589,ENSG00000230092,
69590,ENSG00000290784,
69591,ENSG00000234232,PDE4DIPP7
69592,ENSG00000220323,H2BC19P
69593,ENSG00000261716,H2BC20P
69594,ENSG00000223972,DDX11L1
69595,ENSG00000290825,DDX11L2
69596,ENSG00000240361,OR4G11P
69597,ENSG00000290826,
